date,open,high,low,close,trend,Volatility,Volatility_median,Volatility_status,Volatility_Trend,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2022-03-21,119.107,119.496,119.059,119.446,1,0.003670449105065536,0.00514313338661879,Low_Volatility,Low Volatility + Trend,,7.379457686965472,-52.629567,-137066.0,2604.35
2022-03-22,119.465,121.03,119.432,120.811,1,0.013379998660325533,0.00514313338661879,High_Volatility,High Volatility + Trend,,7.770178981116441,-201.319056,-1235708.0,6138.06
2022-03-23,120.81,121.407,120.586,121.113,1,0.006808418887764732,0.005159201265274353,High_Volatility,High Volatility + Trend,,7.490859003470984,-0.663008,-2180.0,3288.27
2022-03-24,121.118,122.403,120.947,122.339,1,0.012038330839127908,0.005159201265274353,High_Volatility,High Volatility + Trend,,7.62136308954338,-165.104284,-713348.0,4320.59
2022-03-25,122.325,122.428,121.176,122.059,1,0.010332078959529901,0.005159201265274353,High_Volatility,High Volatility + Trend,,7.823359352933645,-4.352866,-20948.0,4812.44
2022-03-28,122.016,125.1,121.992,123.884,1,0.025477080464292656,0.005179723785507764,High_Volatility,High Volatility + Trend,,9.22950348850748,-142.464275,-1136200.0,7975.33
2022-03-29,123.812,124.301,121.972,122.86,1,0.019094546289312366,0.005179723785507764,High_Volatility,High Volatility + Trend,,9.16430086342954,-6.526013,-30890.0,4733.38
2022-03-30,122.867,123.198,121.306,121.805,1,0.01559692018531644,0.005201432923248256,High_Volatility,High Volatility + Trend,,9.408451848257831,7.809139,34207.0,4380.33
2022-03-31,121.783,122.452,121.277,121.674,1,0.00968856419601406,0.005220595114766222,High_Volatility,High Volatility + Trend,,8.83216563757021,3.758502,21031.0,5595.48
2022-04-01,121.665,123.032,121.632,122.501,1,0.01151012891344376,0.005244600825991404,High_Volatility,High Volatility + Trend,,8.04389828023197,-0.748973,-3926.0,5241.4
2022-04-04,122.596,122.953,122.263,122.751,1,0.005643571644733057,0.005244600825991404,High_Volatility,High Volatility + Trend,,7.191578439334519,-12.831721,-45443.0,3541.46
2022-04-05,122.762,123.665,122.369,123.579,1,0.010590917634368235,0.005244600825991404,High_Volatility,High Volatility + Trend,,7.796846235955037,-44.333049,-185226.0,4178.06
2022-04-06,123.562,124.048,123.44,123.774,1,0.004925469863901524,0.005244600825991404,Low_Volatility,Low Volatility + Trend,,7.419257438409053,-13.057961,-58943.0,4513.93
2022-04-07,123.749,123.998,123.466,123.954,1,0.004308878557659685,0.005244600825991404,Low_Volatility,Low Volatility + Trend,,7.3796109812661665,-14.134923,-45816.0,3241.34
2022-04-08,123.954,124.674,123.663,124.275,1,0.008175444554959931,0.005244600825991404,High_Volatility,High Volatility + Trend,,7.091910962300082,-53.907587,-219028.0,4063.02
2022-04-11,123.996,125.765,123.991,125.366,1,0.01430749005976241,0.0052599057615796765,High_Volatility,High Volatility + Trend,,7.94818458768805,-101.025204,-611584.0,6053.78
2022-04-12,125.372,125.754,124.759,125.372,1,0.007975376525942053,0.0052599057615796765,High_Volatility,High Volatility + Trend,,8.11900508596871,12.203589,65178.0,5340.89
2022-04-13,125.37,126.312,125.307,125.649,0,0.00802030213794916,0.0052778394887712365,High_Volatility,High Volatility + No Trend,,8.761195352037964,-75.039281,-430298.0,5734.3
2022-04-14,125.604,126.013,125.081,125.859,0,0.007451171640776794,0.0052778394887712365,High_Volatility,High Volatility + No Trend,,9.10817610650428,-32.875586,-121174.0,3685.85
2022-04-15,125.87,126.667,125.837,126.38,0,0.00659583429357024,0.0052778394887712365,High_Volatility,High Volatility + No Trend,,36.30892924375485,-151.819756,-150350.0,990.32
2022-04-18,126.381,126.997,126.234,126.98,0,0.00604433037058166,0.0052778394887712365,High_Volatility,High Volatility + No Trend,,9.7364309217454,-97.797632,-319246.0,3264.35
2022-04-19,126.989,128.973,126.959,128.874,0,0.01586338896809214,0.005294975768695266,High_Volatility,High Volatility + No Trend,,8.83125440994074,-140.847549,-1291892.0,9172.27
2022-04-20,128.874,129.404,127.457,127.847,0,0.015275740053508265,0.005315848564031065,High_Volatility,High Volatility + No Trend,,9.3032838012997,34.215687,308518.0,9016.85
2022-04-21,127.83,128.7,127.802,128.353,0,0.007026494108073284,0.0053359340447644635,High_Volatility,High Volatility + No Trend,,8.50611476407703,-4.921376,-27745.0,5637.74
2022-04-22,128.358,129.105,127.734,128.496,0,0.010733242519611028,0.0053359340447644635,High_Volatility,High Volatility + No Trend,,8.379734383925978,-8.633647,-44742.0,5182.26
2022-04-25,128.571,128.861,127.518,128.101,0,0.010531846484417802,0.0053359340447644635,High_Volatility,High Volatility + No Trend,,8.668715626486057,-3.783622,-17888.0,4727.82
2022-04-26,128.124,128.215,127.021,127.217,0,0.009400020469056318,0.0053359340447644635,High_Volatility,High Volatility + No Trend,,8.74985039500922,-4.230352,-23153.0,5473.17
2022-04-27,127.215,128.589,126.939,128.411,0,0.01299836929548843,0.0053359340447644635,High_Volatility,High Volatility + No Trend,,8.243535664554674,-63.847293,-325539.0,5098.72
2022-04-28,128.414,131.249,128.33,130.812,0,0.022746045351827185,0.005343567559777834,High_Volatility,High Volatility + No Trend,,9.296545456744337,-84.824766,-764178.0,9008.9
2022-04-29,130.812,130.944,129.312,129.785,0,0.012620638455827584,0.005349928384833821,High_Volatility,High Volatility + No Trend,,8.893048558983574,8.441174,59085.0,6999.66
2022-05-02,129.709,130.474,129.61,130.147,0,0.006666152303062849,0.005353206453642613,High_Volatility,High Volatility + No Trend,,8.956792286004257,-13.531339,-51904.0,3835.86
2022-05-03,130.145,130.284,129.694,130.125,0,0.004549169583789562,0.005353206453642613,Low_Volatility,Low Volatility + No Trend,,8.618447020232297,-4.084095,-11398.0,2790.76
2022-05-04,130.114,130.381,128.623,129.08,0,0.01366785100642972,0.005353206453642613,High_Volatility,High Volatility + No Trend,,11.230453285380417,-29.883592,-139174.0,4657.2
2022-05-05,129.07,130.555,128.75,130.158,0,0.014019417475728208,0.005357273508387652,High_Volatility,High Volatility + No Trend,,9.190462996423728,-44.973063,-199198.0,4429.27
2022-05-06,130.147,130.803,130.087,130.536,0,0.005504008855612077,0.005368976670254386,High_Volatility,High Volatility + No Trend,,9.245695871398333,-15.976322,-50172.0,3140.42
2022-05-09,130.458,131.344,130.11,130.301,0,0.009484282530166631,0.005381581405759055,High_Volatility,High Volatility + No Trend,,9.170740228246835,-3.190267,-14657.0,4594.25
2022-05-10,130.288,130.572,129.795,130.425,0,0.005986363111059866,0.005398044062989596,High_Volatility,High Volatility + No Trend,,8.785093919263046,-6.506147,-21855.0,3359.18
2022-05-11,130.43,130.812,129.444,129.968,0,0.010568276629276162,0.005417827932785321,High_Volatility,High Volatility + No Trend,,9.985138777903764,11.272857,51184.0,4540.42
2022-05-12,129.899,130.052,127.514,128.305,0,0.01990369684897342,0.005417827932785321,High_Volatility,High Volatility + No Trend,,9.35566237609668,-42.919285,-167790.0,3909.43
2022-05-13,128.282,129.45,128.252,129.223,0,0.009340984935907268,0.0054245534952928505,High_Volatility,High Volatility + No Trend,,9.088711572931697,-14.87584,-46088.0,3098.19
2022-05-16,129.19,129.628,128.696,129.095,0,0.007241872319263909,0.005458413641361064,High_Volatility,High Volatility + No Trend,,9.269430319274658,0.865378,2614.0,3021.2
2022-05-17,129.098,129.779,128.829,129.336,0,0.0073741160763491805,0.005496993181757941,High_Volatility,High Volatility + No Trend,,9.093955292908298,-18.128388,-75717.0,4176.71
2022-05-18,129.352,129.528,128.007,128.217,0,0.011882162694227554,0.005503711296714859,High_Volatility,High Volatility + No Trend,,8.614071136128022,7.427901,24272.0,3267.67
2022-05-19,128.209,128.94,127.021,127.793,1,0.015107738090551931,0.005503711296714859,High_Volatility,High Volatility + Trend,,8.79102020319354,12.094831,45105.0,3729.28
2022-05-20,127.807,128.293,127.526,127.868,1,0.006014459796433748,0.005503711296714859,High_Volatility,High Volatility + Trend,,8.35783480029097,0.038699,113.0,2916.82
2022-05-23,127.899,128.057,127.15,127.878,1,0.007133307117577524,0.005513327675778309,High_Volatility,High Volatility + Trend,,8.305021331554173,5.403031,18124.0,3354.47
2022-05-24,127.879,128.079,126.355,126.828,1,0.013644097977919383,0.005523987571584165,High_Volatility,High Volatility + Trend,,8.64678960445403,-7.98879,-30741.0,3848.05
2022-05-25,126.837,127.492,126.654,127.251,1,0.006616451118796154,0.0055292749836398265,High_Volatility,High Volatility + Trend,,8.453369757502735,-3.547855,-11453.0,3228.17
2022-05-26,127.237,127.579,126.549,127.055,1,0.008139139779848018,0.005588396482394462,High_Volatility,High Volatility + Trend,,8.380726175663789,13.11558,47749.0,3640.64
2022-05-27,127.062,127.251,126.672,127.088,1,0.004570860174308512,0.005588396482394462,Low_Volatility,Low Volatility + Trend,,7.9183304958121346,15.614307,49030.0,3140.09
2022-05-30,127.011,127.822,126.859,127.597,1,0.0075911050851733665,0.005646696313452285,High_Volatility,High Volatility + Trend,,8.352731866955414,-20.192385,-61047.0,3023.26
2022-05-31,127.558,128.887,127.486,128.671,1,0.010989441977942646,0.00565001786276784,High_Volatility,High Volatility + Trend,,8.154641153131193,-3.620336,-19067.0,5266.52
2022-06-01,128.667,130.184,128.634,130.136,1,0.012049691372421067,0.00565001786276784,High_Volatility,High Volatility + Trend,,8.265918209909302,-43.197178,-249310.0,5771.45
2022-06-02,130.141,130.234,129.508,129.843,1,0.0056058312999969035,0.005646696313452285,Low_Volatility,Low Volatility + Trend,,8.065859637486302,-2.721338,-11046.0,4059.11
2022-06-03,129.859,130.976,129.683,130.805,1,0.009970466445100796,0.00565001786276784,High_Volatility,High Volatility + Trend,,8.382272825725526,-42.056114,-132094.0,3140.89
2022-06-06,130.9,132.007,130.429,131.89,1,0.01209853636844569,0.00565001786276784,High_Volatility,High Volatility + Trend,,5.307412801981172,-63.283104,-413119.0,6528.11
2022-06-07,131.88,132.999,131.851,132.632,1,0.008706797824817378,0.005658118571343164,High_Volatility,High Volatility + Trend,,5.617197609017638,-28.418574,-226102.0,7956.13
2022-06-08,132.599,134.473,132.541,134.245,1,0.014576621573701846,0.005690900892089441,High_Volatility,High Volatility + Trend,,5.828121133517891,-43.88922,-440252.0,10030.98
2022-06-09,134.231,134.554,133.182,134.372,1,0.010301692420897826,0.005718311615613073,High_Volatility,High Volatility + Trend,,6.259429906333136,2.024082,18873.0,9324.22
2022-06-10,134.343,134.479,133.361,134.379,1,0.008383260473451936,0.005722483850217646,High_Volatility,High Volatility + Trend,,8.366068882138775,-3.418021,-24882.0,7279.72
2022-06-13,134.333,135.185,133.589,134.418,1,0.011947091452140547,0.0057250850233054726,High_Volatility,High Volatility + Trend,,7.973517845767357,-16.108638,-142403.0,8840.18
2022-06-14,134.409,135.454,133.865,135.437,1,0.011870167706271232,0.005738655416374623,High_Volatility,High Volatility + Trend,,9.131351639332207,-35.882987,-224880.0,6267.05
2022-06-15,135.448,135.568,133.502,133.796,1,0.01547542358915973,0.005738655416374623,High_Volatility,High Volatility + Trend,,8.593582742448186,-5.339833,-30417.0,5696.21
2022-06-16,133.804,134.674,131.49,132.2,1,0.02421476918396834,0.005758070982357282,High_Volatility,High Volatility + Trend,,9.848695675439544,2.800812,17106.0,6107.43
2022-06-17,132.199,135.422,132.13,134.927,1,0.024914856580640292,0.005758070982357282,High_Volatility,High Volatility + Trend,,13.0685990595562,-30.939305,-193586.0,6256.96
2022-06-20,134.928,135.438,134.53,135.079,1,0.006749423920315075,0.005769943561867569,High_Volatility,High Volatility + Trend,,6.468520288566101,0.786839,4432.0,5632.55
2022-06-21,135.04,136.706,134.919,136.666,1,0.013244984027453343,0.005778462020726424,High_Volatility,High Volatility + Trend,,7.386215936864995,-70.505763,-640264.0,9081.02
2022-06-22,136.64,136.712,135.682,136.215,1,0.007591279609675574,0.005789918060468661,High_Volatility,High Volatility + Trend,,7.851620492225567,-7.874925,-54898.0,6971.23
2022-06-23,136.212,136.212,134.254,134.965,1,0.014584295439986879,0.005789918060468661,High_Volatility,High Volatility + Trend,,7.914665141412786,9.258219,67846.0,7328.21
2022-06-24,134.94,135.393,134.349,135.18,0,0.007770805886162243,0.005805355878398658,High_Volatility,High Volatility + No Trend,,7.4808640682305425,-3.999973,-25412.0,6353.09
2022-06-27,135.064,135.545,134.518,135.475,0,0.00763466599265516,0.0058286652832428435,High_Volatility,High Volatility + No Trend,,7.311049228756999,-3.661833,-23189.0,6332.56
2022-06-28,135.454,136.379,135.106,136.164,0,0.009422231433096947,0.005845978963181778,High_Volatility,High Volatility + No Trend,,7.356548644616908,-15.676862,-133118.0,8491.34
2022-06-29,136.126,136.996,135.759,136.597,0,0.009111734765282768,0.005845978963181778,High_Volatility,High Volatility + No Trend,,7.481194552456538,-24.585736,-212625.0,8648.32
2022-06-30,136.589,136.807,135.548,135.737,0,0.009288222622244416,0.00588964224905659,High_Volatility,High Volatility + No Trend,,7.960012630692999,3.526219,24408.0,6921.83
2022-07-01,135.702,135.982,134.739,135.241,0,0.00922524287696951,0.005949074777351359,High_Volatility,High Volatility + No Trend,,7.431259538155712,7.989715,58691.0,7345.88
2022-07-04,135.285,135.769,134.78,135.687,0,0.0073378839590444,0.005949074777351359,High_Volatility,High Volatility + No Trend,,8.529443255227427,-18.211841,-82743.0,4543.34
2022-07-05,135.652,136.357,135.517,135.872,0,0.006198484323000092,0.00597330460346915,High_Volatility,High Volatility + No Trend,,8.205862098392489,-17.991603,-120394.0,6691.67
2022-07-06,135.823,136.001,134.949,135.913,0,0.007795537573453619,0.00598334501172133,High_Volatility,High Volatility + No Trend,,8.154029780073598,-33.741025,-199517.0,5913.19
2022-07-07,135.917,136.219,135.545,135.989,0,0.004972518351838922,0.00598334501172133,Low_Volatility,Low Volatility + No Trend,,7.992041806454717,-4.026845,-18323.0,4550.11
2022-07-08,135.98,136.562,135.325,136.078,0,0.009140956955477727,0.006000411453746806,High_Volatility,High Volatility + No Trend,,8.72805133921455,17.789203,129378.0,7272.83
2022-07-11,135.954,137.746,135.954,137.407,0,0.013180928843579458,0.006019596455663222,High_Volatility,High Volatility + No Trend,,7.679320431361808,-23.017593,-243653.0,10585.52
2022-07-12,137.409,137.528,136.47,136.849,0,0.0077526196233603925,0.006019596455663222,High_Volatility,High Volatility + No Trend,,7.059403781351728,2.772784,21851.0,7880.61
2022-07-13,136.851,137.861,136.689,137.423,0,0.00857420860493527,0.0060252015829596935,High_Volatility,High Volatility + No Trend,,9.03314530911863,-1.938788,-13360.0,6891.14
2022-07-14,137.379,139.382,137.295,138.936,1,0.015200844896026933,0.0060306545311657606,High_Volatility,High Volatility + Trend,,7.871672885718011,-68.864314,-706252.0,10255.7
2022-07-15,138.923,139.122,138.379,138.512,1,0.005369311817544739,0.0060306545311657606,Low_Volatility,Low Volatility + Trend,,7.949366364509088,2.502844,12166.0,4860.95
2022-07-18,138.485,138.562,137.886,138.129,1,0.004902600699128383,0.0060306545311657606,Low_Volatility,Low Volatility + Trend,,7.517494613831442,2.68671,14279.0,5314.59
2022-07-19,138.1,138.388,137.378,138.181,1,0.007351977754808043,0.0060399846909432444,High_Volatility,High Volatility + Trend,,7.472923638492611,-14.292949,-93305.0,6528.07
2022-07-20,138.169,138.368,137.897,138.27,1,0.0034155927975228154,0.0060306545311657606,Low_Volatility,Low Volatility + Trend,,7.453569914749423,-2.398309,-15218.0,6345.5
2022-07-21,138.214,138.874,137.29,137.34,1,0.011537621094034549,0.0060399846909432444,High_Volatility,High Volatility + Trend,,7.756073425134742,10.672233,98357.0,9216.14
2022-07-22,137.336,137.953,135.561,136.066,1,0.01764519293897209,0.006051534213514986,High_Volatility,High Volatility + Trend,,7.756771711682589,-9.539126,-72197.0,7568.54
2022-07-25,136.156,136.786,135.885,136.649,1,0.006630606763071792,0.0061128376014071405,High_Volatility,High Volatility + Trend,,7.060285629374599,8.596676,64233.0,7471.82
2022-07-26,136.64,136.962,136.269,136.931,1,0.005085529357373897,0.0061128376014071405,Low_Volatility,Low Volatility + Trend,,7.402677038033824,-3.563798,-20308.0,5698.31
2022-07-27,136.908,137.456,136.321,136.6,1,0.008325936576169415,0.006182710734683031,High_Volatility,High Volatility + Trend,,7.605729166757615,-31.407124,-274486.0,8739.61
2022-07-28,136.558,136.571,134.196,134.235,1,0.017697993978956154,0.006199217467528852,High_Volatility,High Volatility + Trend,,7.296338838876164,-3.815265,-37898.0,9933.14
2022-07-29,134.233,134.672,132.5,133.213,1,0.016392452830188656,0.006199217467528852,High_Volatility,High Volatility + Trend,9.9999999999909,8.19053924554023,-40.806995,-481668.0,11803.57
2022-08-01,133.268,133.557,131.595,131.61,1,0.014909381055511145,0.006209797452155521,High_Volatility,High Volatility + Trend,13.0000000000052,9.634309548915294,-2.462346,-23906.0,9708.74
2022-08-02,131.622,133.155,130.381,133.129,0,0.021276106181115355,0.006230763118850019,High_Volatility,High Volatility + No Trend,13.0000000000052,11.566604880262698,-37.580047,-362569.0,9647.92
2022-08-03,133.15,134.543,132.28,133.863,0,0.017107650438463903,0.006298588717875046,High_Volatility,High Volatility + No Trend,12.0000000000004,11.162321624716622,4.292809,37622.0,8763.93
2022-08-04,133.853,134.419,132.758,132.946,0,0.012511487066692788,0.006298588717875046,High_Volatility,High Volatility + No Trend,10.9999999999956,8.642607186022554,-2.696495,-23631.0,8763.71
2022-08-05,132.909,135.498,132.512,135.0,0,0.02253380825887459,0.006368151853297531,High_Volatility,High Volatility + No Trend,8.0000000000097,8.566853208167258,-5.976553,-61080.0,10219.88
2022-08-08,135.059,135.566,134.346,135.018,0,0.00908102958033733,0.00638179207230239,High_Volatility,High Volatility + No Trend,15.9999999999911,12.729272665177762,-0.443002,-2652.0,5986.37
2022-08-09,134.992,135.195,134.653,135.139,0,0.0040251609693063035,0.00638179207230239,Low_Volatility,Low Volatility + No Trend,13.0000000000052,11.63728341886244,-1.532461,-5558.0,3627.0
2022-08-10,135.103,135.294,132.021,132.872,0,0.024791510441520857,0.0063953411355513745,High_Volatility,High Volatility + No Trend,18.0000000000006,15.522584893695408,13.949752,87634.0,6282.11
2022-08-11,132.874,133.302,131.723,132.989,0,0.011987276329873895,0.006421332570372178,High_Volatility,High Volatility + No Trend,13.0000000000052,11.95964877332144,17.794954,92917.0,5221.54
2022-08-12,132.979,133.887,132.861,133.474,0,0.007722356447716113,0.006466386331278941,High_Volatility,High Volatility + No Trend,14.00000000001,12.755844672243931,-42.898373,-173251.0,4038.63
2022-08-15,133.416,133.581,132.544,133.292,0,0.007823816996619822,0.006523986411248125,High_Volatility,High Volatility + No Trend,13.0000000000052,12.550704615578145,-4.223866,-16355.0,3872.04
2022-08-16,133.293,134.679,132.941,134.232,0,0.013073468681595592,0.0065503273598780925,High_Volatility,High Volatility + No Trend,12.0000000000004,11.22804877759326,-25.743658,-123760.0,4807.4
2022-08-17,134.208,135.494,133.895,135.069,0,0.011942193509839721,0.006573365027716625,High_Volatility,High Volatility + No Trend,12.0000000000004,10.833155343477475,0.39714,2857.0,7193.62
2022-08-18,135.037,135.895,134.643,135.882,1,0.009298663874096755,0.006606142706183198,High_Volatility,High Volatility + Trend,12.0000000000004,10.080328829788682,1.36048,10536.0,7744.52
2022-08-19,135.867,137.223,135.708,136.878,1,0.011163674949155648,0.00662142840980434,High_Volatility,High Volatility + Trend,12.0000000000004,9.251769135078902,-42.274648,-392786.0,9291.29
2022-08-22,136.918,137.644,136.699,137.475,1,0.006912998632030908,0.006628506231942159,High_Volatility,High Volatility + Trend,8.0000000000097,6.085674260641992,-14.600124,-165239.0,11317.61
2022-08-23,137.478,137.706,135.807,136.732,1,0.013983078928184858,0.006648379533067321,High_Volatility,High Volatility + Trend,8.0000000000097,6.599351796858863,5.58701,68167.0,12200.99
2022-08-24,136.751,137.241,136.174,137.118,1,0.007835563323395122,0.006682731769267111,High_Volatility,High Volatility + Trend,8.0000000000097,6.09543894862017,-0.884396,-10645.0,12036.28
2022-08-25,137.08,137.199,136.312,136.481,1,0.006507130700158463,0.006682731769267111,Low_Volatility,Low Volatility + Trend,8.0000000000097,6.352527353428552,3.69106,46968.0,12724.76
2022-08-26,136.486,137.59,136.176,137.59,1,0.010383621196099282,0.006715399821176227,High_Volatility,High Volatility + Trend,8.0000000000097,8.76209696982561,-4.823481,-51339.0,10643.5
2022-08-29,137.632,138.998,137.538,138.699,1,0.010615248149602142,0.006740456163598078,High_Volatility,High Volatility + Trend,8.9999999999861,7.877985980807517,-10.943772,-118517.0,10829.61
2022-08-30,138.708,139.066,138.048,138.766,1,0.00737424663885026,0.006757852642424245,High_Volatility,High Volatility + Trend,10.9999999999956,8.54327192789627,0.734591,7163.0,9750.92
2022-08-31,138.751,139.002,138.269,138.941,1,0.0053012605862485735,0.006757852642424245,Low_Volatility,Low Volatility + Trend,10.9999999999956,8.544253980966625,-9.969261,-114879.0,11523.31
2022-09-01,138.905,140.225,138.844,140.189,1,0.009946414681224975,0.006787350126149073,High_Volatility,High Volatility + Trend,12.0000000000004,9.294924097629105,-47.789849,-502194.0,10508.39
2022-09-02,140.164,140.798,139.865,140.196,1,0.006670718192542757,0.006787350126149073,Low_Volatility,Low Volatility + Trend,18.0000000000006,10.699192646697892,-24.830054,-244803.0,9859.14
2022-09-05,140.13,140.653,140.097,140.557,1,0.0039686788439437185,0.006787350126149073,Low_Volatility,Low Volatility + Trend,19.0000000000054,15.355088559775808,-10.859359,-37090.0,3415.47
2022-09-06,140.56,143.064,140.241,142.79,1,0.020129633987207584,0.006841029239964396,High_Volatility,High Volatility + Trend,19.0000000000054,17.205596423905774,-237.046292,-2230731.0,9410.53
2022-09-07,142.76,144.983,142.697,143.75,1,0.01601995837333652,0.006841029239964396,High_Volatility,High Volatility + Trend,18.0000000000006,17.322106054967335,-114.980535,-903023.0,7853.7
2022-09-08,143.73,144.547,143.309,144.092,1,0.00863867586822879,0.006893319112097484,High_Volatility,High Volatility + Trend,18.0000000000006,15.410620740983466,0.646065,3622.0,5606.58
2022-09-09,144.087,144.097,141.491,142.604,1,0.01841813260207359,0.0069300428614193,High_Volatility,High Volatility + Trend,18.0000000000006,15.577660884824336,19.868613,161701.0,8138.53
2022-09-12,142.116,143.487,142.06,142.825,1,0.010045051386737945,0.006969769561205165,High_Volatility,High Volatility + Trend,15.9999999999911,13.385035161935653,-1.307285,-7137.0,5459.4
2022-09-13,142.822,144.674,141.615,144.523,1,0.021600819122268102,0.007009473069837962,High_Volatility,High Volatility + Trend,18.0000000000006,17.737968878233886,-10.270039,-67880.0,6609.5
2022-09-14,144.538,144.938,142.542,143.165,1,0.016809080832315994,0.007009473069837962,High_Volatility,High Volatility + Trend,18.0000000000006,15.839645509137515,11.312355,62605.0,5534.23
2022-09-15,143.14,143.792,142.778,143.469,0,0.007101934471697391,0.007009473069837962,High_Volatility,High Volatility + No Trend,18.0000000000006,15.71226143702259,-96.101657,-363936.0,3786.99
2022-09-16,143.473,143.682,142.819,142.923,0,0.006042613377771862,0.007009473069837962,Low_Volatility,Low Volatility + No Trend,18.0000000000006,14.728614192851396,-22.089311,-77156.0,3492.92
2022-09-19,142.9,143.638,142.629,143.203,0,0.007074297653352506,0.007038230537467885,High_Volatility,High Volatility + No Trend,18.0000000000006,13.521478883120077,-1.659705,-5516.0,3323.43
2022-09-20,143.188,143.917,142.919,143.717,0,0.006982976371231189,0.007038230537467885,Low_Volatility,Low Volatility + No Trend,13.0000000000052,12.372603206510563,-2.915298,-10841.0,3718.79
2022-09-21,143.696,144.685,143.335,144.04,0,0.009418495133777474,0.007062132310107496,High_Volatility,High Volatility + No Trend,16.9999999999959,13.807331070234826,-10.781268,-68622.0,6364.89
2022-09-22,144.052,145.893,140.335,142.375,0,0.03960523034168235,0.007088116062524949,High_Volatility,High Volatility + No Trend,50.0000000000113,25.736583729841087,-99.705501,-1022104.0,10251.23
2022-09-23,142.354,143.452,141.753,143.323,0,0.011985636988282523,0.007117620794637458,High_Volatility,High Volatility + No Trend,16.9999999999959,13.635040991623825,-43.294173,-165426.0,3820.97
2022-09-26,143.637,144.782,143.24,144.71,0,0.010765149399609058,0.007117620794637458,High_Volatility,High Volatility + No Trend,15.9999999999911,14.692311330102786,-151.411224,-475813.0,3142.52
2022-09-27,144.674,144.9,144.052,144.822,0,0.005886763113320282,0.007117620794637458,Low_Volatility,Low Volatility + No Trend,10.9999999999956,10.470718389110726,-5.136362,-18315.0,3565.71
2022-09-28,144.796,144.86,143.9,144.112,1,0.0066712995135511325,0.007117620794637458,Low_Volatility,Low Volatility + Trend,12.0000000000004,10.004409663293965,11.801582,50421.0,4272.41
2022-09-29,144.092,144.805,143.992,144.428,1,0.005646147008167236,0.007117620794637458,Low_Volatility,Low Volatility + Trend,12.0000000000004,8.457469677525374,-3.686203,-20478.0,5555.2
2022-09-30,144.418,144.804,144.201,144.751,1,0.004181663095262922,0.007088116062524949,Low_Volatility,Low Volatility + Trend,9.9999999999909,9.028622795959457,-2.288074,-8437.0,3687.33
2022-10-03,144.758,145.305,144.151,144.574,1,0.008005494238680248,0.007117620794637458,High_Volatility,High Volatility + Trend,9.9999999999909,10.38119260095498,-16.431599,-87419.0,5320.2
2022-10-04,144.534,144.928,143.887,144.129,1,0.007234844009535238,0.007184075563556381,High_Volatility,High Volatility + Trend,12.0000000000004,9.163616522096147,-14.386527,-60837.0,4228.77
2022-10-05,144.109,144.841,143.52,144.66,1,0.009204292084726852,0.007238358164399573,High_Volatility,High Volatility + Trend,8.9999999999861,8.62274841108075,-7.00616,-40790.0,5822.09
2022-10-06,144.629,145.135,144.378,145.124,1,0.005243181094072539,0.007238358164399573,Low_Volatility,Low Volatility + Trend,8.9999999999861,8.487643950304108,-13.994196,-64705.0,4623.7
2022-10-07,145.116,145.437,144.713,145.374,1,0.005003005949707476,0.007238358164399573,Low_Volatility,Low Volatility + Trend,12.0000000000004,9.980220774501246,-6.353626,-34176.0,5378.9
2022-10-10,145.278,145.799,145.231,145.716,1,0.003911010734622857,0.007238358164399573,Low_Volatility,Low Volatility + Trend,8.9999999999861,7.535501141337611,-14.983746,-100114.0,6681.48
2022-10-11,145.713,145.893,145.42,145.851,1,0.003252647503782239,0.007238358164399573,Low_Volatility,Low Volatility + Trend,8.9999999999861,7.2619204879938355,-6.105617,-46880.0,7678.15
2022-10-12,145.812,146.963,145.657,146.905,1,0.008966270072842246,0.007238358164399573,High_Volatility,High Volatility + Trend,8.9999999999861,7.866060457729941,-30.496625,-324935.0,10654.79
2022-10-13,146.882,147.663,146.423,147.21,1,0.008468614903396387,0.007289878139154155,High_Volatility,High Volatility + Trend,12.0000000000004,11.024386048354003,-35.378202,-231632.0,6547.3
2022-10-14,147.18,148.857,147.083,148.74,1,0.012061217135902864,0.007344930856926222,High_Volatility,High Volatility + Trend,13.0000000000052,11.652146888602072,-91.207907,-523711.0,5741.95
2022-10-17,148.588,149.077,148.417,149.017,1,0.004446929933902427,0.007344930856926222,Low_Volatility,Low Volatility + Trend,8.9999999999861,8.349081582193504,-27.158239,-137256.0,5053.94
2022-10-18,148.991,149.367,148.119,149.233,1,0.008425657748161886,0.007363046915578612,High_Volatility,High Volatility + Trend,10.9999999999956,9.776973159615377,-8.32237,-57296.0,6884.52
2022-10-19,149.231,149.9,149.095,149.889,1,0.0053992420939669794,0.007363046915578612,Low_Volatility,Low Volatility + Trend,12.0000000000004,10.124739238693383,-67.680385,-300981.0,4447.1
2022-10-20,149.883,150.279,149.546,150.142,1,0.00490150187902053,0.007363046915578612,Low_Volatility,Low Volatility + Trend,16.9999999999959,13.4445464302492,-35.927228,-104211.0,2900.62
2022-10-21,150.126,151.936,146.163,147.671,1,0.039496999924741524,0.00737418135759972,High_Volatility,High Volatility + Trend,18.0000000000006,25.62016763776753,-63.723605,-598639.0,9394.3
