day,symbol,spread
10/4/2022,XAUUSD,0.17
12/20/2022,XAUUSD,0.27
2/5/2023,XAUUSD,0.32
8/24/2022,XAUUSD,0.25
11/9/2022,XAUUSD,0.17
12/6/2022,XAUUSD,0.23
12/16/2022,XAUUSD,0.17
2/6/2023,XAUUSD,0.27
8/2/2022,XAUUSD,0.17
9/8/2022,XAUUSD,0.17
10/23/2022,XAUUSD,0.46
8/23/2022,XAUUSD,0.17
8/28/2022,XAUUSD,0.47
2/10/2023,XAUUSD,0.3
2/22/2023,XAUUSD,0.23
11/21/2022,XAUUSD,0.17
12/18/2022,XAUUSD,0.25
10/20/2022,XAUUSD,0.26
12/21/2022,XAUUSD,0.25
10/13/2022,XAUUSD,0.17
10/17/2022,XAUUSD,0.25
1/30/2023,XAUUSD,0.23
9/13/2022,XAUUSD,0.17
12/7/2022,XAUUSD,0.17
8/17/2022,XAUUSD,0.3
10/10/2022,XAUUSD,0.25
12/26/2022,XAUUSD,0.2
12/29/2022,XAUUSD,0.2
2/21/2023,XAUUSD,0.32
8/18/2022,XAUUSD,0.28
8/22/2022,XAUUSD,0.24
2/26/2023,XAUUSD,0.23
8/5/2022,XAUUSD,0.3
9/23/2022,XAUUSD,0.17
10/16/2022,XAUUSD,0.35
11/17/2022,XAUUSD,0.25
11/20/2022,XAUUSD,0.44
2/2/2023,XAUUSD,0.22
12/27/2022,XAUUSD,0.2
1/25/2023,XAUUSD,0.2
9/18/2022,XAUUSD,0.38
9/26/2022,XAUUSD,0.17
1/22/2023,XAUUSD,0.2
8/11/2022,XAUUSD,0.17
8/21/2022,XAUUSD,0.44
1/24/2023,XAUUSD,0.2
10/26/2022,XAUUSD,0.25
9/21/2022,XAUUSD,0.17
11/27/2022,XAUUSD,1.25
12/23/2022,XAUUSD,0.2
1/9/2023,XAUUSD,0.2
10/19/2022,XAUUSD,0.17
1/6/2023,XAUUSD,0.2
9/19/2022,XAUUSD,0.17
10/11/2022,XAUUSD,0.17
10/21/2022,XAUUSD,0.17
11/8/2022,XAUUSD,0.17
1/3/2023,XAUUSD,0.2
2/3/2023,XAUUSD,0.23
8/12/2022,XAUUSD,0.32
9/16/2022,XAUUSD,0.26
9/12/2022,XAUUSD,0.17
9/11/2022,XAUUSD,0.2
1/8/2023,XAUUSD,0.2
12/5/2022,XAUUSD,0.17
1/2/2023,XAUUSD,1.25
11/24/2022,XAUUSD,0.17
12/11/2022,XAUUSD,0.3
8/16/2022,XAUUSD,0.31
11/14/2022,XAUUSD,0.23
2/14/2023,XAUUSD,0.26
11/10/2022,XAUUSD,0.25
2/9/2023,XAUUSD,0.26
1/12/2023,XAUUSD,0.2
1/15/2023,XAUUSD,0.2
9/5/2022,XAUUSD,0.26
2/27/2023,XAUUSD,0.23
8/26/2022,XAUUSD,0.27
9/14/2022,XAUUSD,0.17
11/28/2022,XAUUSD,0.22
2/16/2023,XAUUSD,0.22
11/18/2022,XAUUSD,0.25
9/22/2022,XAUUSD,0.25
10/9/2022,XAUUSD,0.18
11/30/2022,XAUUSD,0.23
12/1/2022,XAUUSD,0.17
11/29/2022,XAUUSD,0.17
2/7/2023,XAUUSD,0.29
10/3/2022,XAUUSD,0.17
11/13/2022,XAUUSD,0.28
3/1/2023,XAUUSD,0.23
1/10/2023,XAUUSD,0.2
1/5/2023,XAUUSD,0.2
1/23/2023,XAUUSD,0.2
10/30/2022,XAUUSD,0.48
12/13/2022,XAUUSD,0.25
1/27/2023,XAUUSD,0.19
8/19/2022,XAUUSD,0.26
10/18/2022,XAUUSD,0.17
2/28/2023,XAUUSD,0.23
10/6/2022,XAUUSD,0.23
10/28/2022,XAUUSD,0.17
8/1/2022,XAUUSD,0.18
9/2/2022,XAUUSD,0.17
9/4/2022,XAUUSD,0.49
9/28/2022,XAUUSD,0.25
1/31/2023,XAUUSD,0.25
12/2/2022,XAUUSD,0.25
8/14/2022,XAUUSD,0.46
10/2/2022,XAUUSD,0.35
11/23/2022,XAUUSD,0.23
2/20/2023,XAUUSD,0.22
2/23/2023,XAUUSD,0.23
1/19/2023,XAUUSD,0.2
2/13/2023,XAUUSD,0.26
2/24/2023,XAUUSD,0.23
11/25/2022,XAUUSD,0.22
1/4/2023,XAUUSD,0.2
2/12/2023,XAUUSD,0.26
8/30/2022,XAUUSD,0.17
10/24/2022,XAUUSD,0.26
11/6/2022,XAUUSD,0.29
1/29/2023,XAUUSD,0.31
8/3/2022,XAUUSD,0.26
12/15/2022,XAUUSD,0.17
11/15/2022,XAUUSD,0.17
10/25/2022,XAUUSD,0.17
11/7/2022,XAUUSD,0.23
2/8/2023,XAUUSD,0.3
1/20/2023,XAUUSD,0.2
8/9/2022,XAUUSD,0.17
9/25/2022,XAUUSD,0.18
10/7/2022,XAUUSD,0.17
8/4/2022,XAUUSD,0.32
12/9/2022,XAUUSD,0.17
8/10/2022,XAUUSD,0.35
8/31/2022,XAUUSD,0.17
9/20/2022,XAUUSD,0.17
9/27/2022,XAUUSD,0.25
12/30/2022,XAUUSD,0.2
9/30/2022,XAUUSD,0.17
11/2/2022,XAUUSD,0.17
1/26/2023,XAUUSD,0.19
2/15/2023,XAUUSD,0.22
10/12/2022,XAUUSD,0.25
11/3/2022,XAUUSD,0.24
1/11/2023,XAUUSD,0.2
1/17/2023,XAUUSD,0.2
9/6/2022,XAUUSD,0.17
7/29/2022,XAUUSD,0.18
10/14/2022,XAUUSD,0.17
8/15/2022,XAUUSD,0.17
2/19/2023,XAUUSD,0.22
11/16/2022,XAUUSD,0.23
12/14/2022,XAUUSD,0.24
8/8/2022,XAUUSD,0.17
10/31/2022,XAUUSD,0.23
2/17/2023,XAUUSD,0.26
7/31/2022,XAUUSD,0.54
12/12/2022,XAUUSD,0.25
8/25/2022,XAUUSD,0.17
10/27/2022,XAUUSD,0.17
12/19/2022,XAUUSD,0.23
8/7/2022,XAUUSD,0.44
12/4/2022,XAUUSD,0.17
1/16/2023,XAUUSD,0.2
1/18/2023,XAUUSD,0.2
10/5/2022,XAUUSD,0.17
11/1/2022,XAUUSD,0.17
11/22/2022,XAUUSD,0.17
9/29/2022,XAUUSD,0.17
11/4/2022,XAUUSD,0.17
11/11/2022,XAUUSD,0.17
12/8/2022,XAUUSD,0.23
12/22/2022,XAUUSD,0.24
12/28/2022,XAUUSD,0.2
8/29/2022,XAUUSD,0.25
9/15/2022,XAUUSD,0.17
1/13/2023,XAUUSD,0.2
9/1/2022,XAUUSD,0.17
9/7/2022,XAUUSD,0.25
9/9/2022,XAUUSD,0.26
11/22/2022,XBRUSD,0.11
2/1/2023,XBRUSD,0.11
8/10/2022,XBRUSD,0.11
9/14/2022,XBRUSD,0.1
12/2/2022,XBRUSD,0.11
9/20/2022,XBRUSD,0.1
2/22/2023,XBRUSD,0.09
9/19/2022,XBRUSD,0.1
9/15/2022,XBRUSD,0.1
1/5/2023,XBRUSD,0.11
1/9/2023,XBRUSD,0.11
8/30/2022,XBRUSD,0.1
10/21/2022,XBRUSD,0.1
1/4/2023,XBRUSD,0.11
1/10/2023,XBRUSD,0.11
12/5/2022,XBRUSD,0.11
1/30/2023,XBRUSD,0.11
9/30/2022,XBRUSD,0.08
2/27/2023,XBRUSD,0.09
11/8/2022,XBRUSD,0.08
2/17/2023,XBRUSD,0.09
11/7/2022,XBRUSD,0.08
9/1/2022,XBRUSD,0.1
9/28/2022,XBRUSD,0.08
2/15/2023,XBRUSD,0.09
9/12/2022,XBRUSD,0.1
11/23/2022,XBRUSD,0.12
12/20/2022,XBRUSD,0.11
8/31/2022,XBRUSD,0.1
11/2/2022,XBRUSD,0.08
1/26/2023,XBRUSD,0.1
2/23/2023,XBRUSD,0.08
12/15/2022,XBRUSD,0.09
1/27/2023,XBRUSD,0.1
11/28/2022,XBRUSD,0.1
1/19/2023,XBRUSD,0.11
9/13/2022,XBRUSD,0.1
10/5/2022,XBRUSD,0.08
8/12/2022,XBRUSD,0.11
9/9/2022,XBRUSD,0.1
9/29/2022,XBRUSD,0.08
8/2/2022,XBRUSD,0.11
10/27/2022,XBRUSD,0.1
11/30/2022,XBRUSD,0.11
9/23/2022,XBRUSD,0.08
10/20/2022,XBRUSD,0.11
12/13/2022,XBRUSD,0.09
9/27/2022,XBRUSD,0.08
1/16/2023,XBRUSD,0.11
10/7/2022,XBRUSD,0.08
10/14/2022,XBRUSD,0.11
2/6/2023,XBRUSD,0.09
10/6/2022,XBRUSD,0.08
2/10/2023,XBRUSD,0.09
8/15/2022,XBRUSD,0.11
10/19/2022,XBRUSD,0.11
12/6/2022,XBRUSD,0.11
10/4/2022,XBRUSD,0.08
10/13/2022,XBRUSD,0.1
11/18/2022,XBRUSD,0.08
11/24/2022,XBRUSD,0.12
2/20/2023,XBRUSD,0.09
2/13/2023,XBRUSD,0.09
1/31/2023,XBRUSD,0.1
9/8/2022,XBRUSD,0.1
11/11/2022,XBRUSD,0.11
9/22/2022,XBRUSD,0.08
8/26/2022,XBRUSD,0.1
12/22/2022,XBRUSD,0.1
9/5/2022,XBRUSD,0.1
11/4/2022,XBRUSD,0.08
10/10/2022,XBRUSD,0.08
10/26/2022,XBRUSD,0.1
8/22/2022,XBRUSD,0.11
10/17/2022,XBRUSD,0.11
2/7/2023,XBRUSD,0.09
9/16/2022,XBRUSD,0.1
11/15/2022,XBRUSD,0.08
11/16/2022,XBRUSD,0.08
11/21/2022,XBRUSD,0.08
12/28/2022,XBRUSD,0.11
8/16/2022,XBRUSD,0.11
8/25/2022,XBRUSD,0.11
12/1/2022,XBRUSD,0.11
11/1/2022,XBRUSD,0.08
11/3/2022,XBRUSD,0.08
11/10/2022,XBRUSD,0.1
9/2/2022,XBRUSD,0.1
1/23/2023,XBRUSD,0.1
8/9/2022,XBRUSD,0.13
8/24/2022,XBRUSD,0.11
9/6/2022,XBRUSD,0.1
12/23/2022,XBRUSD,0.1
10/31/2022,XBRUSD,0.08
12/29/2022,XBRUSD,0.1
8/17/2022,XBRUSD,0.11
3/1/2023,XBRUSD,0.09
12/7/2022,XBRUSD,0.11
2/28/2023,XBRUSD,0.09
12/9/2022,XBRUSD,0.11
8/3/2022,XBRUSD,0.11
1/12/2023,XBRUSD,0.1
12/12/2022,XBRUSD,0.09
8/18/2022,XBRUSD,0.11
8/29/2022,XBRUSD,0.1
10/25/2022,XBRUSD,0.1
2/8/2023,XBRUSD,0.09
8/1/2022,XBRUSD,0.11
8/8/2022,XBRUSD,0.11
8/11/2022,XBRUSD,0.11
10/18/2022,XBRUSD,0.11
12/19/2022,XBRUSD,0.1
2/3/2023,XBRUSD,0.09
2/9/2023,XBRUSD,0.09
10/3/2022,XBRUSD,0.08
1/3/2023,XBRUSD,0.11
10/12/2022,XBRUSD,0.08
11/14/2022,XBRUSD,0.11
12/16/2022,XBRUSD,0.09
9/26/2022,XBRUSD,0.08
11/9/2022,XBRUSD,0.08
12/21/2022,XBRUSD,0.1
11/17/2022,XBRUSD,0.08
8/5/2022,XBRUSD,0.11
8/19/2022,XBRUSD,0.11
10/11/2022,XBRUSD,0.08
12/8/2022,XBRUSD,0.11
12/30/2022,XBRUSD,0.11
2/2/2023,XBRUSD,0.08
1/13/2023,XBRUSD,0.1
2/21/2023,XBRUSD,0.09
1/24/2023,XBRUSD,0.1
9/21/2022,XBRUSD,0.1
1/6/2023,XBRUSD,0.11
1/18/2023,XBRUSD,0.11
7/29/2022,XBRUSD,0.14
2/14/2023,XBRUSD,0.09
11/29/2022,XBRUSD,0.11
1/11/2023,XBRUSD,0.08
1/17/2023,XBRUSD,0.11
9/7/2022,XBRUSD,0.1
1/20/2023,XBRUSD,0.11
2/16/2023,XBRUSD,0.09
2/24/2023,XBRUSD,0.09
10/24/2022,XBRUSD,0.1
10/28/2022,XBRUSD,0.11
12/27/2022,XBRUSD,0.1
8/4/2022,XBRUSD,0.11
8/23/2022,XBRUSD,0.11
11/25/2022,XBRUSD,0.12
12/14/2022,XBRUSD,0.09
1/25/2023,XBRUSD,0.1
9/2/2022,XNGUSD,0.01
8/8/2022,XNGUSD,0.017
10/27/2022,XNGUSD,0.011
11/9/2022,XNGUSD,0.011
2/7/2023,XNGUSD,0.011
1/17/2023,XNGUSD,0.011
2/2/2023,XNGUSD,0.011
12/8/2022,XNGUSD,0.011
8/24/2022,XNGUSD,0.017
8/3/2022,XNGUSD,0.017
9/7/2022,XNGUSD,0.016
12/16/2022,XNGUSD,0.014
8/2/2022,XNGUSD,0.017
11/17/2022,XNGUSD,0.011
11/25/2022,XNGUSD,0.015
1/24/2023,XNGUSD,0.015
12/28/2022,XNGUSD,0.015
11/8/2022,XNGUSD,0.011
12/27/2022,XNGUSD,0.015
2/13/2023,XNGUSD,0.011
2/16/2023,XNGUSD,0.011
8/1/2022,XNGUSD,0.017
8/18/2022,XNGUSD,0.017
2/17/2023,XNGUSD,0.011
10/13/2022,XNGUSD,0.011
9/16/2022,XNGUSD,0.01
10/21/2022,XNGUSD,0.011
2/22/2023,XNGUSD,0.011
9/28/2022,XNGUSD,0.011
2/10/2023,XNGUSD,0.011
1/5/2023,XNGUSD,0.015
1/27/2023,XNGUSD,0.011
8/23/2022,XNGUSD,0.017
9/22/2022,XNGUSD,0.011
11/3/2022,XNGUSD,0.011
11/28/2022,XNGUSD,0.011
8/16/2022,XNGUSD,0.017
12/5/2022,XNGUSD,0.011
2/27/2023,XNGUSD,0.008
9/6/2022,XNGUSD,0.01
10/14/2022,XNGUSD,0.011
1/6/2023,XNGUSD,0.015
9/8/2022,XNGUSD,0.016
10/5/2022,XNGUSD,0.011
12/20/2022,XNGUSD,0.015
12/19/2022,XNGUSD,0.015
12/30/2022,XNGUSD,0.015
3/1/2023,XNGUSD,0.008
8/9/2022,XNGUSD,0.017
12/1/2022,XNGUSD,0.011
9/4/2022,XNGUSD,0.03
9/20/2022,XNGUSD,0.011
10/6/2022,XNGUSD,0.011
10/31/2022,XNGUSD,0.008
11/1/2022,XNGUSD,0.008
2/9/2023,XNGUSD,0.011
8/5/2022,XNGUSD,0.017
10/11/2022,XNGUSD,0.011
2/8/2023,XNGUSD,0.011
10/17/2022,XNGUSD,0.011
8/4/2022,XNGUSD,0.017
2/14/2023,XNGUSD,0.011
9/1/2022,XNGUSD,0.01
1/19/2023,XNGUSD,0.015
12/9/2022,XNGUSD,0.011
12/22/2022,XNGUSD,0.015
9/14/2022,XNGUSD,0.01
10/12/2022,XNGUSD,0.011
1/23/2023,XNGUSD,0.015
9/26/2022,XNGUSD,0.011
12/21/2022,XNGUSD,0.015
10/19/2022,XNGUSD,0.011
12/2/2022,XNGUSD,0.01
8/17/2022,XNGUSD,0.017
1/4/2023,XNGUSD,0.015
8/26/2022,XNGUSD,0.015
10/24/2022,XNGUSD,0.011
11/24/2022,XNGUSD,0.015
1/3/2023,XNGUSD,0.015
1/18/2023,XNGUSD,0.011
2/1/2023,XNGUSD,0.011
8/12/2022,XNGUSD,0.017
2/24/2023,XNGUSD,0.008
2/15/2023,XNGUSD,0.011
12/12/2022,XNGUSD,0.01
12/14/2022,XNGUSD,0.01
10/20/2022,XNGUSD,0.011
10/18/2022,XNGUSD,0.011
10/25/2022,XNGUSD,0.011
11/15/2022,XNGUSD,0.011
12/6/2022,XNGUSD,0.011
11/18/2022,XNGUSD,0.011
11/21/2022,XNGUSD,0.011
1/16/2023,XNGUSD,0.011
2/23/2023,XNGUSD,0.008
9/12/2022,XNGUSD,0.01
1/30/2023,XNGUSD,0.011
8/15/2022,XNGUSD,0.017
9/19/2022,XNGUSD,0.011
11/2/2022,XNGUSD,0.015
9/21/2022,XNGUSD,0.01
9/5/2022,XNGUSD,0.015
9/15/2022,XNGUSD,0.01
11/11/2022,XNGUSD,0.011
1/26/2023,XNGUSD,0.011
2/6/2023,XNGUSD,0.011
12/23/2022,XNGUSD,0.015
8/11/2022,XNGUSD,0.017
8/30/2022,XNGUSD,0.01
1/11/2023,XNGUSD,0.015
8/31/2022,XNGUSD,0.01
11/16/2022,XNGUSD,0.011
10/4/2022,XNGUSD,0.011
10/7/2022,XNGUSD,0.011
11/7/2022,XNGUSD,0.018
1/25/2023,XNGUSD,0.015
11/22/2022,XNGUSD,0.015
8/10/2022,XNGUSD,0.017
8/19/2022,XNGUSD,0.017
11/14/2022,XNGUSD,0.011
11/4/2022,XNGUSD,0.015
2/28/2023,XNGUSD,0.008
1/9/2023,XNGUSD,0.015
11/10/2022,XNGUSD,0.011
11/29/2022,XNGUSD,0.011
1/20/2023,XNGUSD,0.025
11/23/2022,XNGUSD,0.016
1/12/2023,XNGUSD,0.015
8/22/2022,XNGUSD,0.017
9/13/2022,XNGUSD,0.01
9/9/2022,XNGUSD,0.015
9/29/2022,XNGUSD,0.011
9/27/2022,XNGUSD,0.011
1/10/2023,XNGUSD,0.015
12/15/2022,XNGUSD,0.01
9/30/2022,XNGUSD,0.011
10/28/2022,XNGUSD,0.011
1/13/2023,XNGUSD,0.011
12/29/2022,XNGUSD,0.015
8/25/2022,XNGUSD,0.017
11/30/2022,XNGUSD,0.011
12/7/2022,XNGUSD,0.011
2/3/2023,XNGUSD,0.011
12/13/2022,XNGUSD,0.01
2/20/2023,XNGUSD,0.011
7/29/2022,XNGUSD,0.017
9/23/2022,XNGUSD,0.011
10/3/2022,XNGUSD,0.011
10/10/2022,XNGUSD,0.011
10/26/2022,XNGUSD,0.011
2/21/2023,XNGUSD,0.011
8/29/2022,XNGUSD,0.015
1/31/2023,XNGUSD,0.011
11/8/2022,XRPUSD,0.00244
8/6/2022,XRPUSD,0.006
12/4/2022,XRPUSD,0.00101
2/10/2023,XRPUSD,0.00102
9/25/2022,XRPUSD,0.0006
10/19/2022,XRPUSD,0.0006
11/18/2022,XRPUSD,0.00058
12/3/2022,XRPUSD,0.00106
11/7/2022,XRPUSD,0.0003
8/1/2022,XRPUSD,0.006
9/19/2022,XRPUSD,0.0006
10/1/2022,XRPUSD,0.0006
11/30/2022,XRPUSD,0.00107
2/7/2023,XRPUSD,0.00102
8/19/2022,XRPUSD,0.006
10/22/2022,XRPUSD,0.0006
12/10/2022,XRPUSD,0.00103
1/10/2023,XRPUSD,0.00102
2/16/2023,XRPUSD,0.00102
12/2/2022,XRPUSD,0.00111
12/23/2022,XRPUSD,0.00091
1/9/2023,XRPUSD,0.00102
1/24/2023,XRPUSD,0.00102
2/17/2023,XRPUSD,0.00102
9/27/2022,XRPUSD,0.0006
12/1/2022,XRPUSD,0.00111
12/11/2022,XRPUSD,0.00103
12/25/2022,XRPUSD,0.0003
1/18/2023,XRPUSD,0.00102
2/14/2023,XRPUSD,0.00102
9/18/2022,XRPUSD,0.0006
10/14/2022,XRPUSD,0.0006
1/6/2023,XRPUSD,0.00102
9/28/2022,XRPUSD,0.0006
11/10/2022,XRPUSD,0.0134
8/7/2022,XRPUSD,0.006
11/3/2022,XRPUSD,0.0003
12/12/2022,XRPUSD,0.00091
1/19/2023,XRPUSD,0.00102
9/13/2022,XRPUSD,0.00034
12/5/2022,XRPUSD,0.00096
10/6/2022,XRPUSD,0.0006
2/6/2023,XRPUSD,0.00102
10/20/2022,XRPUSD,0.0006
11/14/2022,XRPUSD,0.00038
2/15/2023,XRPUSD,0.00102
8/3/2022,XRPUSD,0.006
10/26/2022,XRPUSD,0.0006
11/5/2022,XRPUSD,0.0006
1/3/2023,XRPUSD,0.00102
11/28/2022,XRPUSD,0.00108
12/19/2022,XRPUSD,0.00091
8/17/2022,XRPUSD,0.006
9/6/2022,XRPUSD,0.00034
1/16/2023,XRPUSD,0.00102
10/12/2022,XRPUSD,0.0006
10/30/2022,XRPUSD,0.0006
2/1/2023,XRPUSD,0.00102
2/13/2023,XRPUSD,0.00102
12/27/2022,XRPUSD,0.00102
8/27/2022,XRPUSD,0.00949
11/24/2022,XRPUSD,0.00088
2/18/2023,XRPUSD,0.0003
2/21/2023,XRPUSD,0.00102
8/31/2022,XRPUSD,0.00944
9/16/2022,XRPUSD,0.00034
1/2/2023,XRPUSD,0.00102
2/20/2023,XRPUSD,0.00102
11/9/2022,XRPUSD,0.00284
11/12/2022,XRPUSD,0.00028
10/21/2022,XRPUSD,0.0006
11/26/2022,XRPUSD,0.00098
10/3/2022,XRPUSD,0.0006
1/4/2023,XRPUSD,0.00102
1/22/2023,XRPUSD,0.00102
1/27/2023,XRPUSD,0.00102
10/17/2022,XRPUSD,0.00044
11/1/2022,XRPUSD,0.0006
12/7/2022,XRPUSD,0.00102
8/4/2022,XRPUSD,0.006
8/18/2022,XRPUSD,0.006
9/5/2022,XRPUSD,0.00033
9/12/2022,XRPUSD,0.00034
10/28/2022,XRPUSD,0.0006
10/8/2022,XRPUSD,0.0006
1/26/2023,XRPUSD,0.00102
2/11/2023,XRPUSD,0.0003
8/12/2022,XRPUSD,0.006
9/9/2022,XRPUSD,0.00039
10/18/2022,XRPUSD,0.0006
12/21/2022,XRPUSD,0.00091
1/5/2023,XRPUSD,0.00102
2/2/2023,XRPUSD,0.00102
10/27/2022,XRPUSD,0.0006
11/20/2022,XRPUSD,0.00068
11/2/2022,XRPUSD,0.0006
12/15/2022,XRPUSD,0.00091
8/21/2022,XRPUSD,0.006
1/12/2023,XRPUSD,0.00102
11/16/2022,XRPUSD,0.00048
8/14/2022,XRPUSD,0.006
11/29/2022,XRPUSD,0.00112
2/8/2023,XRPUSD,0.00102
9/30/2022,XRPUSD,0.0006
12/14/2022,XRPUSD,0.00091
7/30/2022,XRPUSD,0.006
9/15/2022,XRPUSD,0.0003
10/10/2022,XRPUSD,0.0006
11/17/2022,XRPUSD,0.00053
9/26/2022,XRPUSD,0.0006
9/2/2022,XRPUSD,0.00943
10/7/2022,XRPUSD,0.0006
1/8/2023,XRPUSD,0.0003
7/31/2022,XRPUSD,0.006
11/19/2022,XRPUSD,0.00063
10/31/2022,XRPUSD,0.0006
11/21/2022,XRPUSD,0.00073
11/22/2022,XRPUSD,0.00078
12/30/2022,XRPUSD,0.00102
1/30/2023,XRPUSD,0.00102
2/26/2023,XRPUSD,0.0003
8/2/2022,XRPUSD,0.006
1/13/2023,XRPUSD,0.00102
2/19/2023,XRPUSD,0.00102
12/13/2022,XRPUSD,0.00091
9/24/2022,XRPUSD,0.0006
12/6/2022,XRPUSD,0.00098
12/16/2022,XRPUSD,0.00091
1/14/2023,XRPUSD,0.00102
2/3/2023,XRPUSD,0.00102
11/6/2022,XRPUSD,0.0003
11/23/2022,XRPUSD,0.00083
10/9/2022,XRPUSD,0.0006
12/26/2022,XRPUSD,0.00102
1/28/2023,XRPUSD,0.00102
9/22/2022,XRPUSD,0.0006
11/11/2022,XRPUSD,0.00023
1/20/2023,XRPUSD,0.00102
1/11/2023,XRPUSD,0.00102
2/27/2023,XRPUSD,0.00102
3/1/2023,XRPUSD,0.00102
8/13/2022,XRPUSD,0.006
9/1/2022,XRPUSD,0.00943
12/8/2022,XRPUSD,0.00102
1/23/2023,XRPUSD,0.00102
8/11/2022,XRPUSD,0.006
8/28/2022,XRPUSD,0.00944
9/4/2022,XRPUSD,0.0006
9/23/2022,XRPUSD,0.0006
11/13/2022,XRPUSD,0.00033
7/29/2022,XRPUSD,0.006
9/17/2022,XRPUSD,0.0006
10/23/2022,XRPUSD,0.0006
12/28/2022,XRPUSD,0.00102
9/8/2022,XRPUSD,0.0003
9/7/2022,XRPUSD,0.00034
1/29/2023,XRPUSD,0.00102
8/8/2022,XRPUSD,0.006
12/31/2022,XRPUSD,0.00102
1/31/2023,XRPUSD,0.00102
8/26/2022,XRPUSD,0.00949
8/9/2022,XRPUSD,0.006
8/30/2022,XRPUSD,0.00944
10/11/2022,XRPUSD,0.0006
12/18/2022,XRPUSD,0.0003
12/20/2022,XRPUSD,0.00091
2/4/2023,XRPUSD,0.00102
9/21/2022,XRPUSD,0.0006
10/13/2022,XRPUSD,0.0006
10/4/2022,XRPUSD,0.0006
11/4/2022,XRPUSD,0.0006
8/23/2022,XRPUSD,0.00944
10/15/2022,XRPUSD,0.0006
1/25/2023,XRPUSD,0.00102
2/9/2023,XRPUSD,0.00102
10/5/2022,XRPUSD,0.0006
1/21/2023,XRPUSD,0.00102
9/14/2022,XRPUSD,0.0003
8/10/2022,XRPUSD,0.006
8/24/2022,XRPUSD,0.00944
9/11/2022,XRPUSD,0.00039
1/17/2023,XRPUSD,0.00102
9/20/2022,XRPUSD,0.0006
10/25/2022,XRPUSD,0.0006
10/29/2022,XRPUSD,0.0006
12/17/2022,XRPUSD,0.00091
8/5/2022,XRPUSD,0.006
8/16/2022,XRPUSD,0.006
10/16/2022,XRPUSD,0.0006
11/15/2022,XRPUSD,0.00043
2/24/2023,XRPUSD,0.00102
10/24/2022,XRPUSD,0.0006
9/3/2022,XRPUSD,0.0006
9/10/2022,XRPUSD,0.0006
12/24/2022,XRPUSD,0.0003
2/5/2023,XRPUSD,0.00102
11/27/2022,XRPUSD,0.00103
1/7/2023,XRPUSD,0.0003
8/15/2022,XRPUSD,0.006
8/22/2022,XRPUSD,0.006
12/9/2022,XRPUSD,0.00102
12/29/2022,XRPUSD,0.00102
1/1/2023,XRPUSD,0.00102
2/23/2023,XRPUSD,0.00102
2/22/2023,XRPUSD,0.00102
2/28/2023,XRPUSD,0.00102
10/2/2022,XRPUSD,0.0006
11/25/2022,XRPUSD,0.00088
12/22/2022,XRPUSD,0.00091
2/25/2023,XRPUSD,0.0003
9/29/2022,XRPUSD,0.0006
1/15/2023,XRPUSD,0.00102
8/29/2022,XRPUSD,0.00944
8/20/2022,XRPUSD,0.006
8/25/2022,XRPUSD,0.00944
2/12/2023,XRPUSD,0.0003
9/12/2022,XTIUSD,0.07
10/2/2022,XTIUSD,0.07
1/27/2023,XTIUSD,0.08
3/1/2023,XTIUSD,0.08
2/22/2023,XTIUSD,0.08
7/29/2022,XTIUSD,0.11
8/16/2022,XTIUSD,0.08
9/14/2022,XTIUSD,0.07
12/14/2022,XTIUSD,0.08
2/16/2023,XTIUSD,0.07
11/20/2022,XTIUSD,0.07
1/16/2023,XTIUSD,0.08
1/30/2023,XTIUSD,0.08
12/26/2022,XTIUSD,0.12
9/5/2022,XTIUSD,0.07
2/23/2023,XTIUSD,0.08
11/1/2022,XTIUSD,0.07
2/6/2023,XTIUSD,0.08
10/31/2022,XTIUSD,0.07
1/8/2023,XTIUSD,0.11
2/3/2023,XTIUSD,0.08
2/14/2023,XTIUSD,0.1
12/28/2022,XTIUSD,0.09
8/4/2022,XTIUSD,0.09
2/13/2023,XTIUSD,0.08
10/7/2022,XTIUSD,0.07
1/2/2023,XTIUSD,0.12
2/7/2023,XTIUSD,0.08
8/1/2022,XTIUSD,0.14
8/21/2022,XTIUSD,0.1
8/26/2022,XTIUSD,0.07
11/9/2022,XTIUSD,0.08
2/19/2023,XTIUSD,0.07
8/14/2022,XTIUSD,0.09
10/20/2022,XTIUSD,0.07
11/3/2022,XTIUSD,0.07
1/5/2023,XTIUSD,0.08
1/17/2023,XTIUSD,0.08
10/24/2022,XTIUSD,0.07
12/8/2022,XTIUSD,0.08
1/31/2023,XTIUSD,0.08
8/10/2022,XTIUSD,0.08
11/27/2022,XTIUSD,0.09
10/3/2022,XTIUSD,0.07
11/29/2022,XTIUSD,0.09
1/4/2023,XTIUSD,0.09
10/4/2022,XTIUSD,0.07
8/2/2022,XTIUSD,0.08
9/21/2022,XTIUSD,0.07
10/18/2022,XTIUSD,0.07
12/2/2022,XTIUSD,0.08
12/15/2022,XTIUSD,0.08
8/11/2022,XTIUSD,0.07
10/14/2022,XTIUSD,0.07
2/15/2023,XTIUSD,0.07
1/3/2023,XTIUSD,0.09
10/10/2022,XTIUSD,0.07
11/13/2022,XTIUSD,0.09
9/28/2022,XTIUSD,0.07
2/12/2023,XTIUSD,0.11
9/7/2022,XTIUSD,0.07
11/28/2022,XTIUSD,0.09
12/16/2022,XTIUSD,0.08
